"Title","LA other short-term assets                                              ","Central government Net Cash Requirement (Own Account): £m: CPNSA        ","Official reserves outstanding : total #m                                ","Central government Net Cash Requirement: £m: CPNSA                      ","Central Government: Capital transfers to CG: (£m)                       ","Public sector consolidated total debt: Nominal values                   ","PSNB as a % of GDP (rolling 4 quarter average)                          ","PS current budget as a % of GDP (rolling 4 quarter average)             ","PC MFI Net borrowing                                                    ","General government consolidated gross debt - nominal values             ","CG gross debt: Total                                                    ","CG: Impact of APF transfers on CGNB: £m                                 ","Central Government: Pension contributions: (£m)                         ","Central Government: Other (residual), Other taxes: (£m)                 ","Central Government: Total revenue: (£m)                                 ","Central Government: Total taxes: (£m)                                   ","Central Government: Total current expenditure: (£m)                     ","Central Government: Other interest and dividends: (£m)                  ","PC MFI Net Cash requirement                                             ","Central Government: Total capital expenditure: (£m)                     ","Central Government: Other (residual), Other receipts: (£m)              ","Inland Revenue : petroleum revenue tax receipts £ million               ","Central Government: Taxes reveivable: (£m)                              ","Market holdings of gilts: Total                                         ","Central Government: Other taxes on income and wealth: (£m)              ","Network Rail Bonds element of CG Gross Debt: (£m)                       ","Market holdings of sterling Treasury bills                              ","Central Government: Total expenditure: (£m)                             ","Central Government: Purchase of goods and services: (£m)                ","Central Government: Consolidated Fund Cash receipts from IR: Corporation Tax: £m","Central Government: Taxes on alcohol: (£m)                              ","Central Government: Public service pension payments: (£m)               ","Central Government: Other taxes on production: (£m)                     ","Central Government: Capital grants to local government: (£m)            ","Central Government: Other income tax: (£m)                              ","Central Government: Capital grants to public corporations: (£m)         ","Central Government: PAYE Income Tax: (£m)                               ","Financial PCs Gross debt                                                ","CG D.76u VAT and GNI based EU own resource                              ","Central Government: Capital transfer from CG: (£m)                      ","CG: Market output and output for own final use: £m: NSA                 ","General Government Net Borrowing (B.9g): £m CPNSA                       ","CG Gilts adjustments (ESA10)                                            ","CG Other miscellaneous transactions (ESA10)                             ","NS outstanding: contribution to PSNCR financing #m                      ","CG Net acquisition of company securities (ESA10)                        ","CG Accounts receivable/payable (F7)                                     ","Central Government: Cash Outlays: Net departmental outlays: £m          ","LG Gross Debt (Unconsolidated) Total: Maastricht News Release Table 2   ","Central Government: Cash Outlays: Total: £m                             ","General Government Net Debt: (£m)                                       ","Central Government: Cash Receipts: Total: £m                            ","General Government liquid assets: (£m)                                  ","Accrued interest on index-linked gilts (gross) net of redemptions (Same as NMQZ)","Central Government: Cash Outlays: Interest payments: £m                 ","Public sector net debt £ million                                        ","Central Government: Cash Receipts: Interest and dividends: £m           ","CG Net lending to private sector and abroad (ESA10)                     ","Public sector liquid assets                                             ","Central Government: Cash Receipts: Other: £m                            ","BEAPFF - Loan liability (£m)                                            ","PSND (excluding NR) as a % of GDP                                       ","PSEX Series                                                             ","CG: Rent, received: D45: CP NSA                                         ","CG: COFOG :D3 Subsidies, Total paid CP NSA                              ","PSEX Series                                                             ","ESA95: CG uses: D621: Social security benefits in cash: CP NSA          ","Public corporations contribution to PSNCR: £m: CPNSA                    ","PSex: Net Aquisition of Company Securities: £m CPNSA                    ","PSex: Surplus on Current Budget: £m CPNSA                               ","PSex: Accounts Receivable / Payable: £m CPNSA                           ","Local government contribution to PSNCR: £m: CPNSA                       ","PSex: Net Lending to Private Sector and RoW: £m CPNSA                   ","PSex: Net Cash Requirement: £m CPNSA                                    ","REC3 Official Reserves                                                  ","PSex: Adjustments for Interest on Gilts: £m CPNSA                       ","PSCB as a % of GDP (rolling 4 quarter average)                          ","PSex: Other Financial Transactions: £m CPNSA                            ","REC3 National Savings                                                   ","Central Government: Taxes on income receivable: £m CPNSA                ","APF gilt holdings at nominal value                                      ","CG:uses:current transfers within General Government:D73:Total CP NSA    ","PSex: Net investment: £m CPNSA                                          ","REC3 Other                                                              ","Central Government: Compulsory social contributions receivable: £m: CPNSA","REC3 Debt Management Account                                            ","REC3 Foreign Currency                                                   ","Central Government: Total Current Receipts receivable: £m: CPNSA        ","CG: Total compensation of employees, paid (D1)                          ","CGNCR: Central Government on-lending to Local government: £m: CPNSA     ","Gross Operating Surplus: General Government: Central: CP NSA            ","Central Government: Final consumption expenditure: P3 Total: CP NSA     ","CG debt: Other sterling debt & Foreign Currency (PSND)                  ","CG Deposits and other short term assets: Other liquid assets (PSND): (£m)","New PS Ex: PSex/PSBGs cross holdings of debt: (£m)                      ","Central Government: Capital transfers to Asset Purchase Facility (APF): (£m)","Public sector finances: Central Government: Surplus on Current Budget: £m: CPNSA","Hydrocarbon oils (accrued)                                              ","NRAM and B&B element of CG Gross Debt                                   ","BEAPFF - Interest receivable (£m)                                       ","BEAPFF - Interest payable (£m)                                          ","Central Government: Current expenditure: Total payable: £m: CPNSA       ","BEAPFF - Net interest received (£m)                                     ","Television Licence Tax (excl licence fees paid by DWP for over-75s 2000/01)","Central Government: Taxes on production and imports, receivable: £m CPNSA","Local Government:LI:LEVEL:Loans: (Equals NJJA) CP NSA                   ","HMRC cash receipts: Stamp Duties: shares (UK Total)                     ","LA debt: level: bank and building society deposits                      ","CG: social security contributions - cash receipts                       ","CG liquid assets: level: Other central government liquid assets (PSND)  ","CG liquid assets: level: bank and building society deposits (PSND)      ","Central Government: Current expenditure: Other payable: £m: CPNSA       ","Central Government: Taxes (not on production or income) receivable: £m: CPNSA","PSND (excluding NR)                                                     ","Central Government: Other income receivable: £m: CPNSA                  ","CG: NNDR accrued receipts (dist to LAs - CG contribution)               ","Central Government: Interest and dividends receivable: £m: CPNSA        ","CG: Net Cash Requirement (Own Account) ex. UKAR ex. Network Rail: £m    ","CG: Net Cash Requirement ex. UKAR: £m                                   ","Public corporations Net Borrowing (B.9g): £m CPNSA                      ","PSF3A: Total current expenditure (excluding debt interest payments)     ","CG: UKAR contribution to CG Net Cash Requirement: £m                    ","Public sector finances: Current Budget Deficit: £m CPNSA                ","PSF3A: Income tax and NICs                                              ","Central Government: Taxes on production and imports, receivable: VAT: £m CPNSA","CG uses: D.623: social assistance benefits in cash (to HH): CP NSA      ","Central Government: Consolidated Fund Cash receipts from IR: Income Tax: £m","Network Rail: Net Cash Requirement                                      ","CG: APF Cash transfer: CPNSA: £m                                        ","Public corporations Net Cash Requirement: £m: CPNSA                     ","CG: Miscellaneous current transfers, paid to other sectors: CP NSA      ","CGNCR: Central Government on-lending to Public corporations: £m: CPNSA  ","Local government Net Cash Requirement: £m: CPNSA                        ","PS Consolidated Gross Debt: Less lg/nfpcs cross holdings of debt        ","PS Consolidated Gross Debt: Less cg/nfpcs cross holdings of debt        ","PC: PC Gross Debt Held by All Other Sectors (including CG)              ","GG consolidated gross debt less LG/CG holdings                          ","Central Government: Current international cooperation, received (D74): CP NSA","Public sector finances: Net Investment: £m CPNSA                        ","Household Expenditure: Motor vehicle licences £m CURR NSA               ","Central Government: Taxes paid on income by Corporations: £m CPNSA      ","Public sector finances: Net Borrowing (B.9g): £m CPNSA                  ","PSex: Net Borrowing: £m CPNSA                                           ","Central Government: Current expenditure: Net Social Benefits payable: £m: CPNSA","Public sector finances: Central Government: Net Investment: £m: CPNSA   ","PSNB excluding financial interventions (as a % of GDP)                  ","Central Government: Taxes paid on income by Households: £m CPNSA        ","CG: cash receipts: net Self assessment- income tax                      ","CG: Current international co-operation, paid: D74: CP NSA               ","CG ESA 10: Capital grants from private sector D92&D99                   ","Central Government: Consolidated fund Cash receipts from Customs & Excise:VAT £m","CG ESA 10: capital grants to private sector: D92&D99                    ","ESA10: CG: Other capital transfers, received from general government    ","ESA:LA:LI:LEVEL:Long term - bonds                                       ","Central Government: Capital Gains and Legacy Tax: (£m)                  ","Bank of England contributions to PSND                                   ","Central Government: Gross Capital Formation: (£m)                       ","PS liquid assets: less lg deposits and other short term assets with psbgs","PS liquid assets: less cg deposits and other short term assets with psbgs","Gilts - Discount/premia - Cash                                          ","Central Government: Current grants to CG: (£m)                          ","Public sector finances: Net debt (as a percentage of GDP at market prices):CPNSA","PSNDX (millions)                                                        ","Public sector finances: Net Debt: £billion CPNSA                        ","Central Government: Cash Outlays: Net acquisition of company securities: £m","Public Sector Net Cash Requirement: £m: CPNSA                           ","Recurrent Taxes paid by Others: Motor Vehicles: Total NES 5212(OECD Tax Return)","Public sector finances: Central Government: Depreciation: £m: CPNSA     ","Central Government Net Borrowing (B.9g): £m CPNSA                       ","CG NSA for CGNCR to CGND reconciliation: Debt Cancellation              ","Central Government: Stamp duty (land&prop) plus tax on enveloped dwellings: (£m)","CG NSA for CGNCR to CGND reconciliation: Change in CG debt (ex NRAM, B&B and NR)","Bank Levy: Accrued Receipts                                             ","Central Government: Capital grants received from public corporations: £m","ESA:LA:LI:LEVEL:Short term - money market instruments (MMIs)            ","Local Government Net Borrowing (B.9g): £m CPNSA                         ","Public sector finances: Central Government: Saving, and capital taxes: £m: CPNSA","PS Consolidated Gross Debt Less cg/psbgs cross holdings of debt         ","PS Ex Consolidated Gross Debt                                           ","Central Government: Current expenditure: Interest payable: £m: CPNSA    ","#FA: CG: Liabs: Level: Tax instruments                                  ","PS liquid assets: nfpcs deposits and other short term assets            ","PS liquid assets: lg deposits and other short term assets               ","Central govt receipts: taxes on expenditure: tobacco                    ","PS liquid assets: cg deposits and other short term assets               ","PS Consolidated Gross Debt Less lg/psbgs cross holdings of debt         ","PSNI excluding financial interventions (as a % of GDP)                  ","PSNI as a % of GDP (rolling 4 quarter average)                          ","PS liquid assets: psbgs liquid assets                                   ","CG Cash receipts: HM Revenue and Customs                                ","Total PS liquid assets                                                  "
"2009 NOV","2418","14384","40361","13967","-38","2830766",,,"1591","957915","944669","0","1983","363","38935","26997","51373","644","2413","4512","41","81","26997","734433","122","24113","51439","55885","8444","1338","975","2123","971","842","40","2","9863","1929741","1041","2148","1388","-18253","-2084","-2206","97704","-47","1864","44236","67060","44914","814260","30642","143655","271","734","2199659","392","-93","646910","3538","183356","54.5","657","104","553","301","9367","-43","164","-14005","1687","1665","186","15890","-1446","-1432",,"-2220","2271","11323","161218","9708","-3500","-2674","7624","18","-11","36624","7304","-321","1214","15574","36004","0","-58880","0","-13614","2261","0","644","72","49024","572","256","14737","66033","243","21655","7514","73588","5633","29532","937","827.7","1359","1812","644","14272","13855","91","46099","0","-12388","17406","7237","7060","9317","112","0","-139","2597","-96","1344","382","-8453","10061","-53814","192","-3526","318","1541","-15914","-17505","16567","-3336",,"9782","-123","251","-29","5461","1304","8","1027","2","15803","2364","-7089","-20877","-196","192","145.0","827666","2199.7","-56","18303","61","1214","-16950","0","462","12487","0","-17","0","-1303","-12400","-50859","959905","2925","976","4387","24073","715","79221","-8021",,,"526834","26712","148042"
"2009 DEC","2346","57238","39717","57759","160","2844127",,,"5940","975336","962129","0","1427","378","41501","29347","52115","579","-35152","10538","41","58","29347","737340","122","23870","57453","62653","11307","2916","792","1623","1004","1689","-273","4398","10573","1928365","764","7150","1472","-22074","2613","4072","97851","25204","3935","50410","67124","87530","872070","30403","103266","339","5770","2260508","403","262","598035","2622","190053","57.9","701","103","551","-1520","6987","-416","25209","-12623","3451","380","544","56203","449","1334",,"4547","590","13695","167822","10303","-8495","-341","8179","-50","0","39462","7302","390","1213","18350","44477","0","-61492","0","-11987","2285","0","691","78","50236","613","253","14694","66097","354","21641","7671","34128","5434","32208","958","883.9","1357","1802","579","57127","57648","255","46974","0","-11010","18778","6920","7583","9670","111","0","-285","2203","131","770","384","-8447","9981","-53917","193","-4168","327","3096","-15178","-21118","14766","-9165",,"10599","297","230","117","4635","1063","9","1027","2","14416","3388","-7188","-20617","-67","193","148.2","883850","2260.5","31350","21051","63","1213","-21152","0","487","58056","0","34","0","-922","-10774","-53359","977254","3262","1138","4554","23987","987","39562","-8133",,,"518020","27378","107820"
"2010 JAN","3181","-15977","39758","-16112","-23","2861929",,,"933","1199593","1184334","0","3143","379","64415","50394","52489","537","-14989","4461","24","86","50394","915342","121","23903","55333","57301","9370","8270","518","3243","1037","586","-228","54","10428","1864645","1426","2574","1702","-2954","-2160","4403","99217","-32","-2860","40718","70889","42486","1063809","57817","135784","789","1768","2244154","425","-1809","624719","5071","199331","67.1","725","104","467","122","6911","-324","3","9490","-3072","1045","-1730","-15313","796","-1431",,"2626","20","33503","177736","10241","-4528","1185","8035","0","0","53451","7865","-35","1226","16759","32163","10816","-38689","0","3796","1949","56713","737","80","48429","657","267","14834","66585","163","21887","8829","39875","8764","30790","960","1068.1","1456","1812","537","-15331","-15466","322","45284","-729","11685","33530","8948","7157","24693","111","0","-28","2284","296","1010","249","-8961","10460","-55630","441","-4528","314","7476","-974","-1907","14352","-3453",,"25012","7976","556","-31","8802","2547","10","1027","2696","14761","1887","-7513","462","-822","441","140.9","1068068","2244.2","0","-23117","60","1226","343","0","444","-13294","0","0","0","-3297","5022","-30134","1201341","4023","836","4433","25068","723","59815","-8555",,,"517848","52321","140217"
"2010 FEB","2902","3769","42497","3274","-23","2879710",,,"933","1209997","1194316","0","2338","412","49113","35037","51117","522","-14875","5296","24","64","35037","926308","119","23969","55529","57312","8612","1141","625","2010","1181","793","440","48","11531","1849413","2632","3193","1856","-11253","-2624","1058","99115","-28","366","42862","70933","43803","1071853","39388","138144","784","941","2244020","399","-1558","642542","180","199297","67.3","676","104","467","8","6245","-30","-5","-5991","2153","2734","-1479","6009","107","-1950",,"-8","-25","18198","177736","9304","-5005","-379","8840","2","0","45017","7865","83","1226","15847","30895","10452","-38987","0","-3917","2193","56142","666","72","47708","594","265","14338","67074","217","20380","8545","45205","6261","31483","1064","1075.7","1456","1812","522","4415","3920","798","44879","-729","-3796","26051","8819","7284","15653","111","0","-426","2269","-396","2817","260","-8707","10183","-55252","441","-5005","387","1599","-8846","-9779","13004","-4960",,"16859","5124","147","-31","8383","2632","10","1027","786","14706","2103","-7837","-1578","113","441","140.5","1075725","2244.0","0","-1720","74","1226","-8877","0","374","5271","0","0","0","-2376","-2691","-30028","1211733","4208","690","4716","23282","446","62543","-8959",,,"517687","38809","142860"
"2010 MAR","1780","26104","44652","26292","113","2870234",,,"934","1073796","1059345","0","344","438","49329","34592","54456","1115","-14561","10031","25","253","34592","786681","127","25612","62866","65360","12697","1396","977","1242","1164","2536","-625","79","14237","1833852","560","3073","1825","-15492","4754","-3356","98804","-28","9083","51562","68589","60693","946604","33943","127192","-18","9131","2245262","1012","-1219","637424","3768","199285","62.0","684","101","469","-2404","6920","1054","25","-7022","10127","1507","-1138","25027","-198","3350",,"-1528","44","15607","177736","11459","-7879","-262","10834","0","1","46663","7864","350","1225","19961","39934","10089","-39287","0","-7633","2107","44629","713","79","53071","634","242","15943","67562","253","18177","9019","48143","4351","35750","1160","956.4","1452","1575","1115","26750","26938","-1458","50393","-729","-4827","24217","9631","7416","11965","112","0","1594","2281","540","1857","324","-8969","10518","-54138","441","-7880","480","1525","-15332","-16266","14510","-9188",,"13817","531","793","105","4552","1393","11","1027","72","12452","6958","-8162","-3620","175","441","145.6","956442","2245.3","0","17136","91","1225","-16821","0","435","26569","0","0","0","1329","-6408","-29923","1075669","3279","819","4487","19957","1331","62583","-9364",,,"517527","29163","131679"
"2010 APR","2384","9331","45651","9149","-9","2869185",,,"1247","1087817","1072554","0","1914","408","46556","34696","54588","526","-15476","2983","23","124","34696","805238","146","25230","61398","57571","8834","5594","634","2599","4451","360","-250","106","10134","1819124","559","1432","1607","-8013","-3299","6770","99503","-31","-5318","55756","69275","56155","952100","46406","135717","929","399","2238390","336","194","643231","2439","199590","62.2","657","103","462","34","6579","77","39","-5494","-4938","-2505","181","6755","-1225","-2585",,"7092","429","15334","177736","14140","-1472","56","7529","39","1","44121","7613","268","1244","16084","36964","9726","-39586","0","-9267","2378","43410","713","77","52144","636","224","18277","68253","265","20822","9285","52313","4821","33915","1085","962.1","1370","1814","526","9749","9567","390","48291","-501","-4274","17514","7951","7112","13448","83","0","-373","2457","-450","-2237","327","-8557","10060","-54012","167","-1445","453","5349","-5719","-6966","14376","-1748",,"9985","97","380","5","9466","966","3","1022","7","12436","1551","-8486","-5661","-942","167","144.6","962079","2238.4","0","-8721","86","1244","-11015","0","464","9042","0","-17","0","3002","-8023","-29816","1089647","3853","811","4287","23206","234","66860","-9770",,,"517374","43631","140004"
"2010 MAY","3172","15679","48762","17566","-9","2867311",,,"1247","1101320","1087691","0","1901","397","38771","27129","53277","500","-15248","4563","24","83","27129","817672","134","25301","62197","57840","9129","1094","847","2082","1132","1645","-87","-46","10156","1803980","896","2780","1413","-17119","-2965","-2818","100355","-33","4532","44798","69961","45619","964099","29491","137221","1001","821","2237555","311","-2106","642355","2898","199584","62.7","676","104","462","212","6862","36","106","-14660","4078","-3115","-2119","14699","-2928","-2227",,"-1716","647","11015","177736","11957","-1917","1328","7542","20","0","36543","7613","1811","1244","16573","39159","9362","-39885","0","-15741","2233","42191","737","82","51040","655","243","15077","68943","282","22150","7450","48700","5075","32579","1037","974.2","1372","1814","500","16128","18015","-134","47100","-532","-13440","17622","7662","7478","10575","83","0","112","2566","76","-1304","366","-8594","10124","-56332","167","-1890","397","935","-15330","-16577","14521","-3328",,"10080","8","292","5","5462","1181","3","1018","5","12599","1783","-8811","-7701","-24","167","144.1","974161","2237.6","0","-549","76","1244","-19069","0","386","16404","0","-17","0","1950","-14497","-29710","1103216","3940","816","4433","25322","645","63137","-10175",,,"517213","26282","141654"
"2010 JUN","2967","23395","47102","23600","43","2861230",,,"1245","1112092","1097955","0","1399","437","41402","29698","52421","565","-13848","3931","22","99","29698","829692","136","24898","64610","56352","9756","657","802","1792","1147","731","66","6","10860","1787433","449","917","1361","-15297","1424","961","101292","-33","8278","46826","70647","52562","988184","28719","123908","1199","5736","2245813","402","-2185","626436","3531","199527","64.0","656","103","459","-1530","6624","-100","62","-12437","8592","-1292","-2196","20678","1533","-26",,"-342","725","12328","177736","10571","-2151","-630","8044","-20","28","39675","7611","176","1243","17249","35612","8999","-40183","0","-12305","2245","40972","713","79","50737","634","247","16290","69634","251","23529","6135","35499","5812","31537","1080","996.7","1368","1813","565","23843","24048","53","46271","-531","-11219","18966","8197","7717","10435","83","0","-71","2563","29","-1116","382","-8605","10111","-56510","167","-2124","396","1406","-13343","-14588","14734","-2645",,"10922","-8","413","7","4958","180","2","1013","9","11019","3014","-9135","-9741","-832","167","144.1","996742","2245.8","0","6830","75","1243","-14950","0","485","25881","0","34","0","-347","-11062","-29604","1113980","4466","879","4349","26496","1275","50310","-10579",,,"517055","24786","128257"
"2010 JUL","3059","-3639","46060","-3370","20","2854023",,,"1478","1128873","1114413","0","1837","476","53119","41116","51495","624","-8756","4639","24","63","41116","848518","131","24567","64613","56134","8711","8576","708","2274","1158","511","-211","19","10344","1760054","896","2675","1479","-4571","-1854","858","101692","-68","-4801","44945","70804","46584","993112","49820","135761","636","1639","2235385","317","-789","629670","4400","199525","64.0","676","103","495","63","6829","4","76","-235","-4607","629","-794","-2674","1641","-1116",,"-89","340","24710","177736","10077","-3621","419","7642","-432","-28","50775","7722","33","1266","16220","27442","9971","-36830","0","338","2304","46630","737","82","49171","655","247","15253","69792","276","22768","8499","47771","6132","30236","1153","1001.7","1393","1814","624","-3236","-2967","39","45469","-486","1174","23676","7878","7967","17075","83","0","240","2431","236","662","355","-8828","10399","-56344","274","-3552","430","8676","-2378","-3856","15233","-3353",,"16034","5898","391","12","8446","2145","8","1012","6","11032","1964","-9133","-7053","17","274","142.9","1001723","2235.4","0","-11430","82","1266","-3015","0","647","-548","0","0","0","-1556","1604","-26250","1130799","3702","951","4347","25827","386","63874","-10580",,,"505748","45103","140108"
"2010 AUG","3420","5125","47209","5439","20","2846980",,,"1478","1145712","1131259","0","1834","408","41943","29802","51291","629","-8734","3795","24","70","29802","859686","130","24588","63552","55086","8570","1263","748","2016","1092","621","167","17","10292","1732804","939","1720","1611","-14296","-2776","993","101811","-68","-5772","43124","70962","43939","1002876","38411","142836","856","815","2229467","335","-395","628459","2671","199506","64.4","678","104","495","-36","6833","-252","-270","-10285","-5829","237","-400","5388","-769","-2037",,"972","-217","13208","177736","10372","-2667","153","7645","478","0","39470","7722","447","1266","15947","28452","10942","-33476","0","-10634","2306","52287","737","82","48838","655","243","15528","69951","294","22786","7897","51853","6626","30319","1066","1011.1","1394","1814","629","5528","5842","666","45036","-486","-8876","19610","7848","7702","12227","83","0","-385","2507","-133","684","345","-8722","10317","-56509","274","-2598","415","1243","-11474","-12952","14717","-2509",,"11965","1503","333","12","7527","1082","8","1011","6","10946","2075","-9131","-4367","-431","274","142.0","1011075","2229.5","0","-3346","79","1266","-13143","0","616","5313","0","0","0","-1153","-9368","-22896","1147652","3802","883","4687","26206","731","69421","-10580",,,"494434","35405","147523"
"2010 SEP","3439","24442","48333","24689","23","2846603",,,"1478","1169192","1154869","0","1783","407","42778","30212","53959","1003","-8738","5267","25","577","30212","871372","145","24563","65203","59226","10545","1710","758","2763","1115","1916","77","5","10331","1705668","1097","2252","1658","-14886","5949","-369","101817","-69","2248","48782","71119","57110","1029510","32265","139682","-267","8328","2238601","718","235","616572","4486","199500","65.7","658","103","496","-2327","6686","323","190","-11415","2349","-1516","231","21169","-449","4472",,"-343","-1046","12867","177736","11805","-2855","1211","7696","13","0","40305","7721","278","1266","17874","33159","11914","-30121","0","-12470","2307","57945","713","78","51509","635","273","16173","70109","163","23889","7554","45844","6263","33892","1172","1035.4","1394","1812","1003","24845","25092","-42","48921","-486","-10008","18148","8364","7363","10291","83","0","292","2561","-31","-1238","331","-8641","10174","-56796","275","-2784","492","2415","-12792","-14270","15029","-3978",,"10452","39","334","14","4591","331","9","1010","5","8570","3015","-9129","-1679","-1195","275","142.0","1035368","2238.6","0","12431","94","1266","-16448","0","525","23096","0","0","0","1562","-11204","-19542","1171056","2588","810","4576","27328","1035","64021","-10579",,,"483122","27061","144258"
"2010 OCT","3361","1260","47637","1101","10","2849792",,,"1307","1179818","1165333","0","2021","393","48770","36555","51997","668","-8996","4164","24","114","36555","888178","135","24607","64259","56161","8491","9298","887","2526","1157","628","250","27","10265","1697507","1097","2036","1592","-8702","-3553","-886","101810","-73","-1050","44747","71028","45066","1031055","43403","148763","989","319","2233816","397","-569","624578","2930","199473","65.6","679","103","486","82","6997","117","124","-4783","-2064","877","-347","2177","880","-2814",,"-588","-1086","20015","177736","10303","-3083","-997","7655","58","0","46292","7827","-130","1287","16013","27943","11701","-29467","0","-4524","2367","57725","737","81","49529","656","287","15490","70018","268","23231","7542","56817","6016","30609","1050","1037.1","1414","1813","668","1663","1504","157","45448","-486","-3487","18155","7819","7337","10654","83","0","88","2428","-29","747","355","-8568","10147","-56543","142","-3072","370","9515","-6559","-7866","14839","-2867",,"10500","-25","424","2","8690","1381","8","1010","10","8602","2128","-9127","-1640","-1024","142","141.4","1037095","2233.8","0","-6819","71","1287","-7391","0","527","481","0","0","0","-1311","-3237","-18887","1181752","4081","811","4496","26592","581","74534","-10580",,,"482086","40076","153259"
"2010 NOV","3078","14880","48381","14909","10","2846030",,,"1307","1183752","1169092","0","2006","397","40654","28515","55800","639","-8970","4072","24","115","28515","896050","135","24653","59804","59872","8618","1260","1023","2267","1140","494","-429","32","10330","1689374","1228","1799","1545","-20055","-3048","-1639","99989","-68","834","46837","70936","47747","1048338","32493","135414","1057","910","2244571","441","-417","610104","2444","199446","66.5","657","103","486","92","9488","-8","-127","-16239","487","1771","-195","16764","-361","-2333",,"-426","-2955","11348","177736","10906","-3119","3013","7670","0","0","38238","7827","-184","1287","16187","30273","11488","-28814","0","-16443","2381","57504","713","78","53394","635","273","16148","69926","256","22131","7595","44576","5760","31947","1019","1054.3","1414","1813","639","15254","15283","40","49230","-457","-14943","17508","8272","7534","9405","83","0","205","2428","213","1587","260","-8853","10311","-56276","142","-3108","349","1510","-18051","-19358","17283","-2775",,"9838","-74","854","2","7622","1273","8","1010","11","8645","2273","-9125","-1601","-458","142","141.7","1054331","2244.6","0","7794","67","1287","-19218","0","519","15558","0","0","0","-837","-15156","-18234","1185470","4164","819","4370","25209","677","61824","-10580",,,"481046","29608","139784"
"2010 DEC","3236","27700","50167","27477","13","2845431",,,"1306","1190395","1175363","0","1461","418","43249","31015","55860","683","-8994","5749","25","123","31015","904202","131","24675","55376","61609","11708","2289","826","1816","1130","2036","-33","20","11111","1681280","1293","3035","1590","-18126","1473","1494","99829","-65","6002","53875","70845","59645","1076335","31572","114060","1179","5770","2264478","466","436","587898","3771","199398","68.0","680","107","482","-1652","7155","-59","-44","-14220","4980","-496","660","25270","-1087","19",,"2170","-1055","13930","177736","10484","-3265","888","8214","-2","0","41331","7826","-353","1287","19231","33167","11275","-28159","0","-13911","2243","57284","737","80","53955","657","253","16049","69835","282","22661","7510","21197","5524","33892","1036","1080.7","1419","1813","683","28073","27850","-39","49452","-456","-12927","19601","8134","8050","10208","83","0","71","2112","130","-849","245","-8861","10531","-55813","141","-3252","365","2543","-16179","-17485","15560","-4449",,"11387","305","431","4","5000","979","9","1010","4","6945","2714","-9123","-1562","193","141","142.6","1080675","2264.5","0","16276","70","1287","-18360","0","539","28169","0","0","0","234","-12624","-17580","1192310","4503","830","4520","25897","1012","37996","-10579",,,"480003","27335","118580"
"2011 JAN","5360","-16681","50901","-17022","26","2905252",,,"2195","1327591","1309942","0","2817","429","66069","52056","52840","562","-7804","4382","24","67","52056","1038217","135","24730","65964","58079","8967","9039","537","2969","1167","479","277","83","11684","1691232","1130","2328","1726","4266","-2091","-5048","103668","-57","-2298","43900","76026","45253","1171558","61461","156033","851","2100","2203315","435","631","699614","4467","268602","71.0","680","104","541","50","7315","-87","37","10069","-3688","836","770","-17718","-507","-1352",,"-6118","-206","34521","241086","9429","-3679","-343","8518","56","-4","60905","8057","-143","1328","16626","27648","11176","-30644","0","10270","2141","44206","928","97","49307","831","253","15931","69880","140","20716","9101","51162","8715","31347","1186","1164.9","1524","1804","562","-16208","-16549","16","46431","-586","11273","34010","9253","7405","25254","83","0","-79","1972","8","693","205","-9746","10380","-58377","318","-3688","347","8491","7157","4962","14494","-3156",,"25300","10860","672","12","10342","2041","8","1009","3324","6944","2054","-9218","-1445","-2067","318","134.3","1164863","2203.3","-747","-36055","66","1328","7114","0","460","-18631","0","1","0","-2848","11598","-19931","1328430","4075","692","5211","26076","797","68817","-10713",,,"495165","56559","161244"
"2011 FEB","5156","5351","52319","5170","26","2898823",,,"2195","1346458","1326158","0","2143","457","48191","34196","52016","493","-7729","4603","24","72","34196","1051518","134","25637","63520","59168","9115","1060","652","2687","1180","841","-619","83","12481","1701105","3116","2337","1796","-11624","-3098","3449","103471","-57","-4231","43787","78816","44515","1179170","38691","167288","1053","728","2188756","361","-493","707777","1051","282683","71.3","616","105","541","-42","6735","-244","153","-7690","-3258","3021","-354","6532","-337","-2431",,"903","-5","16040","256545","10388","-3941","139","9192","0","0","46207","8057","-239","1328","16704","34081","11077","-33128","0","-4208","2203","43265","974","96","49087","878","264","15775","69925","208","19679","8832","64007","7704","32979","1457","1172.5","1525","1815","493","5824","5643","12","47690","-586","-6486","23872","9109","7527","13981","83","0","-500","1920","-256","2782","199","-9530","10157","-58516","318","-3950","624","1339","-8801","-10996","13396","-3991",,"14795","3152","290","12","8796","2304","8","1008","868","6852","2266","-9312","-1327","-1904","318","133.1","1172463","2188.8","0","-11751","119","1328","-8199","0","431","4326","0","1","0","-3425","-2880","-22281","1347284","4001","633","5243","24835","440","80346","-10847",,,"510321","37279","172531"
